@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE ClaimFeatureGenerator_claim_type {False,True} 
 @ATTRIBUTE NetworkxFeatureGenerator_average_clustering numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_density numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_max_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_median_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_min_load_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_betweenness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_closeness_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_communicability_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_degree numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_eigenvector_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_katz_centrality numeric 
 @ATTRIBUTE NetworkxFeatureGenerator_std_load_centrality numeric 
  @DATA 
b8757857-8475-3f20-aaa0-7a1aa2656867, False, 0.0, 0.116666666666667, 0.380952380952381, 0.366666666666667, 5.90116230616152, 6, -1, 0.34451842553928, 0.380952380952381, 0.0, 0.252083333333333, 1.80753799995183, 1.0, -1.0, 0.235124006144754, 0.0, 0.0, 0.12, 1.63819248005864, 1, -1, 0.227566400918197, 0.0, 0.127895877346289, 0.0752221399627378, 1.07142942037603, 1.34629120178363, 0.0, 0.0303761188279317, 0.127895877346289 
bbd79ff0-d5d0-32f1-8411-ea9baab23f82, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
be16a53f-17d6-3b1f-90f7-94213db9a2d6, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
beddeca6-37c7-31fe-a9ed-3ee26999ee79, True, 0.0, 0.00231832501771152, 0.087125367568172, 0.0805354435673585, 593.596937049481, 50, -1, 0.260390117142129, 0.087125367568172, 0.0, 0.0296853557723123, 2.65684916834149, 1.0, -1.0, 0.0282049265064411, 0.0, 0.0, 0.00122850122850123, 1.54308063481524, 1, -1, 0.0237176220374011, 0.0, 0.00693529592800058, 0.0205792708806298, 24.4608840136314, 3.57318141550783, 0.0, 0.0144831851731583, 0.00693529592800058 
c08d234b-c54b-3774-88bc-a0745b4e1a06, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
c1024872-2a17-3461-861c-e598aa841e64, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
c134b504-2c91-3a15-9eac-e25d19d895c5, True, 0.0, 0.00555641302670165, 0.0325858202518544, 0.0797821533305404, 82.51942730818, 26, -1, 0.187485210798721, 0.0325858202518544, 0.0, 0.0344276756550557, 2.29286485810825, 1.0, -1.0, 0.0480306235615321, 0.0, 0.0, 0.00293255131964809, 1.54308063481524, 1, -1, 0.042407952779415, 0.0, 0.0045419184319529, 0.0154128222487189, 6.67435332035091, 2.77320645707364, 0.0, 0.0150287961381741, 0.0045419184319529 
c1c48b28-b588-327d-8eb1-efcd979aa223, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
c2cdd431-8b2f-303c-aefa-e11e258bac47, False, 0.0, 0.0332080200501253, 0.192207792207792, 0.39859693877551, 54.9296793012351, 22, -1, 0.378184620669959, 0.192207792207792, 0.0, 0.182900432900433, 2.86186405946959, 1.0, -1.0, 0.124649599633068, 0.0, 0.0, 0.0178571428571429, 1.54308063481524, 1, -1, 0.101322452125119, 0.0, 0.0372000982891783, 0.0624449846377371, 7.08945748261132, 3.10877985029287, 0.0, 0.0393555793342323, 0.0372000982891783 
c4287330-88ce-356c-bf35-45fce9de57cf, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
c7574d40-c18a-3f19-9170-d50364583fcd, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
c785f390-0b04-3eff-8433-7af0c73170f3, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
c85ddce0-0347-3809-9834-497412b469f8, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
c8e1cd2a-1972-30da-ad64-8c0d09b6f2ba, True, 0.0, 0.333333333333333, 0.0, 0.333333333333333, 1.54308063481524, 1, 0.5, 0.5, 0.0, 0.0, 0.333333333333333, 1.54308063481524, 1.0, 0.5, 0.5, 0.0, 0.0, 0.333333333333333, 1.54308063481524, 1, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
c94e47e2-5ceb-3527-91f7-42787f460b0e, False, 0.0, 0.0415458937198068, 0.404040404040404, 0.454545454545455, 32.4299151910593, 17, -1, 0.364291109324267, 0.404040404040404, 0.0, 0.222222222222222, 2.3031832874169, 1.0, -1.0, 0.134289493520476, 0.0, 0.0, 0.0333333333333333, 1.59060975640646, 1, -1, 0.119487507236522, 0.0, 0.0645313623443657, 0.0949464337003579, 4.54157448811754, 2.56742719851211, 0.0, 0.0381058998160962, 0.0645313623443657 
ca2bed4a-f3c2-343b-835b-14dbde948e26, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
cb2d792a-9ef3-34e9-b7ba-0a3ffe0d997f, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
cbd34dcb-418b-33d2-81c5-e9f21cd59e85, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
cd2746f5-0253-38b1-97e6-aae316cbec43, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
cd4d5987-b3a0-3d8f-a9ee-09c1eee21060, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
cf654bf9-34ab-3467-bfbb-cf27933a753e, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d01157cb-03ab-3d30-ae9f-bbecf2e1c3e7, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d01b7828-0fcb-38e3-8581-004cb7777bf6, False, 0.0, 0.00990712074303406, 0.0187260703097807, 0.11683569979716, 39.7700700845354, 19, -1, 0.209685413660788, 0.0187260703097807, 0.0, 0.0280276816608997, 2.17818355660857, 1.0, -1.0, 0.0703121620416241, 0.0, 0.0, 0.00588235294117647, 1.54308063481524, 1, -1, 0.0638017766674013, 0.0, 0.00184519479605261, 0.0217987085367518, 4.16821908510047, 2.46252303509403, 0.0, 0.0183176593500095, 0.00184519479605261 
d0bc2bdc-eac4-392c-ac0c-e9d811b6d1b9, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d0ff079e-e252-3e8b-8c34-7dea22a66f2a, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d27f8e3b-257e-35ae-9b48-6a08c445c12d, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d2926cca-1b14-31b4-bcb0-046de0650c4d, False, 0.0, 0.011723602484472, 0.102594339622642, 0.189075630252101, 119.992441393462, 30, -1, 0.290853293774738, 0.102594339622642, 0.0, 0.06875, 2.78629427417299, 1.0, -1.0, 0.0672949937702052, 0.0, 0.0, 0.00625, 1.54308063481524, 1, -1, 0.0557753425526685, 0.0, 0.0127750742680402, 0.0448681249087831, 12.7302821856432, 3.71961021796699, 0.0, 0.027871318135901, 0.0127750742680402 
d37bb2a4-f4cb-3a31-b465-ce0677c8b797, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d4c175ab-7d67-3c1a-a717-4c6d1cb8cad8, False, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
d5492049-2356-3c37-a9d5-2aab4e2b263f, False, 0.0, 0.0516934046345811, 0.482954545454546, 0.45933014354067, 16.9249715433908, 12, -1, 0.348173912011894, 0.482954545454546, 0.0, 0.223776223776224, 1.71215446350796, 1.0, -1.0, 0.153518214650634, 0.0, 0.0, 0.0303030303030303, 1.54308063481524, 1, -1, 0.14689995297424, 0.0, 0.0871127528078937, 0.112378546764907, 2.61828790198548, 1.96333167862102, 0.0, 0.0359206670056812, 0.0871127528078937 
d58afd77-d0d1-3a04-a34b-976ab7263019, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d699785d-3b8d-3d78-ac40-4244ab9d3489, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d90b98ca-5d1e-32d2-ab20-c93b2a6b118c, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
d9486c38-86cb-3667-be69-4acef7fcce47, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
da25c8c2-7609-3fa8-b35d-46a23a1988fc, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
dab7b525-4bf8-308a-98a2-1f7c1e3b3bc2, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
daf03257-ce02-31ac-9554-47c56e7a95d6, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
db5e0c74-f678-39c7-b85a-db534c6e6133, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
dd9a7362-ad60-3fea-84e8-0dd97ff45515, False, 0.0, 0.0245614035087719, 0.152072072072072, 0.3, 61.1768741153876, 23, -1, 0.35375524016457, 0.152072072072072, 0.0, 0.112133333333333, 2.20437900429598, 1.0, -1.0, 0.100365882404848, 0.0, 0.0, 0.0133333333333333, 1.54308063481524, 1, -1, 0.0903540470271227, 0.0, 0.0250470014778407, 0.0565042001650494, 6.82352204540126, 2.79592104953546, 0.0, 0.032265414127943, 0.0250470014778407 
ddc39e32-dd11-33c2-ba29-660c41c23a27, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
de01d650-d025-3f74-b34c-29291e3b3c00, True, 0.000185443626562142, 0.00110150021061524, 0.941999948582138, 0.577154066901703, 709406522784761.0, 1217, -1, -1, 0.941350946976149, 0.0, 0.363827421539985, 582805213617.238, 1.0, -1.0, -1.0, 0.0, 0.0, 0.000540248514316586, 1.54308063481524, 1, -1, -1, 0.0, 0.0222578119170731, 0.0814802843317128, 16473421409318.1, 28.3527151847906, 0.0, 0.0, 0.0222436792779712 
de9fa2a5-b488-379c-a4a6-160cf628da45, True, 0.0, 0.0223332353805466, 0.0957542908762421, 0.265932336742722, 49.6427860973694, 21, -1, 0.315389717333545, 0.0957542908762421, 0.0, 0.107063668039278, 2.44727591156542, 1.0, -1.0, 0.101516093893908, 0.0, 0.0, 0.0121951219512195, 1.54308063481525, 1, -1, 0.0876625852270882, 0.0, 0.0153291834470608, 0.051320329301252, 5.60560027683267, 2.70572475251046, 0.0, 0.0292356604512874, 0.0153291834470608 
deff761d-b98f-3782-8ffe-fa419e4f362d, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e1600e08-c2da-3266-9eab-5e7299770720, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e1b95e03-0131-3eb8-94d4-8ee485425a1d, False, 0.0, 0.121212121212121, 0.0909090909090909, 0.290909090909091, 2.96687787624823, 3, -1, 0.336025692693297, 0.0909090909090909, 0.0, 0.141414141414141, 1.59063685462517, 1.0, -1.0, 0.279302077290364, 0.0, 0.0, 0.0909090909090909, 1.54308063481524, 1, -1, 0.276195841037228, 0.0, 0.0278968979386697, 0.0625927646554652, 0.426412046878452, 0.623609564462324, 0.0, 0.0180785913387821, 0.0278968979386697 
e1ce273d-8a57-3bc2-b11d-c60ab5223e81, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e2348f69-ae83-3b90-b3d6-229579364580, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e28e5fec-1934-3bf1-8e7c-531a293d8997, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e369af59-0d9b-3308-bf71-5b5074696cd1, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e38a0c50-6f1a-32db-99de-abb746458374, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e4f82dfd-0afa-3ae0-9813-98b8ad589a28, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
e7dbda6d-3584-37d6-9aa8-0cd1aae09f6f, False, 0.0, 0.0904761904761905, 0.794736842105263, 0.81, 27.5342114601763, 16, -1, 0.476125326120325, 0.794736842105263, 0.0, 0.437837837837838, 2.64920264736491, 1.0, -1.0, 0.200097357281892, 0.0, 0.0, 0.05, 1.54308063481524, 1, -1, 0.169427660012419, 0.0, 0.169378692284082, 0.147196721007045, 5.35303786239604, 3.18656476653745, 0.0, 0.0610050788771099, 0.169378692284082 
e8d721ac-6fe1-3cd5-abf7-5178ffcf819b, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
ea5902a4-7966-339b-a395-7c371fa511d5, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
ea9eb5da-555d-3481-9458-7b96666c7e44, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
ebffe64c-ff46-3c99-b088-0c136f9e801a, True, 0.0, 0.0915032679738562, 0.183823529411765, 0.342245989304813, 5.89923414954043, 6, -1, 0.333641602866271, 0.183823529411765, 0.0, 0.160633484162896, 1.807507457619, 1.0, -1.0, 0.227868824906231, 0.0, 0.0, 0.0588235294117647, 1.54308063481524, 1, -1, 0.216116317876702, 0.0, 0.0458536444457591, 0.0758172490493689, 0.993119346473547, 1.21207912384841, 0.0, 0.0270131176237891, 0.0458536444457591 
ec22d637-69ec-3ca5-b96c-29f5d02c0916, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
edebe134-dc4d-387e-a8ab-144db5f9c18f, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
eea200bb-5476-33ac-8aaf-15e22d973fda, False, 0.0, 0.0980392156862745, 0.404411764705882, 0.647058823529412, 13.8017117573203, 11, -1, 0.427287881620015, 0.404411764705882, 0.0, 0.338935574229692, 2.1637919779382, 1.0, -1.0, 0.22381746180096, 0.0, 0.0, 0.0588235294117647, 1.54308063481524, 1, -1, 0.201209676586693, 0.0, 0.092475576449876, 0.143815369175794, 2.71329668801135, 2.3094010767585, 0.0, 0.0488634571681818, 0.092475576449876 
f013f33e-d6b9-3127-8644-773ba5529281, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f05b0723-12e7-3c1d-af75-4bbab0102d6c, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f1645655-11f1-3f06-9d0b-a710edba27fb, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f18aec54-2783-38e0-8f11-7cdbabbd73b9, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f2a3538c-52f6-3528-86f1-0372e4c20883, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f30c3b5e-acef-3e20-a33e-2e5546a4bb2b, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f3274aaa-5c43-3137-bc19-f7ad514c1f6f, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f3cfbbd0-9062-3562-ac7a-951b187290b1, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f46bb94f-5ad2-31a3-a224-68aefb4e5806, False, 0.0, 0.0833333333333333, 0.984189723320158, 0.884615384615385, 44.2053535312433, 20, -1, 0.500327680164316, 0.984189723320158, 0.0, 0.479166666666667, 3.14744031573211, 1.0, -1.0, 0.181927142000711, 0.0, 0.0, 0.338235294117647, 1.62926748450165, 1, -1, 0.151603187307698, 0.0, 0.198000034962813, 0.095861712936863, 8.24705904557148, 3.79601399131012, 0.0, 0.0651733285273698, 0.198000034962813 
f51e72cb-cc70-3d67-bb32-5653b5a30373, False, 0.0, 0.0512091038406828, 0.588588588588589, 0.554383651944628, 44.6371139952997, 20, -1, 0.426875334478455, 0.588588588588589, 0.0, 0.329416372894634, 3.15605590819047, 1.0, -1.0, 0.153829287943169, 0.0, 0.0, 0.101871101871102, 1.59123690520285, 1, -1, 0.125186604386503, 0.0, 0.0961453206369684, 0.101333494819543, 6.77949744393841, 3.15218782572401, 0.0, 0.0477961270887202, 0.0961453206369684 
f53c6933-0749-350b-bc44-7a14f82971f0, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f6c6beff-00b7-372e-8472-877987b45365, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
f82e953e-8c6d-3475-8f4f-d52173f9d3a7, True, 0.0, 1.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1.0, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 1.0, 1.54308063481524, 1, 0.707106781186548, 0.707106781186547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
f98c13b0-7734-3528-a609-8a5a915e48eb, True, 0.0, 0.0249122807017544, 0.136216216216216, 0.373333333333333, 99.3233594245108, 28, -1, 0.399387055896053, 0.136216216216216, 0.0, 0.115942028985507, 3.02339031229087, 1.0, -1.0, 0.103336013726717, 0.0, 0.0, 0.0133333333333333, 1.54308063481524, 1, -1, 0.0840817344991796, 0.0, 0.0174201390258475, 0.0678931178734507, 11.1714983405261, 3.45779860476803, 0.0, 0.038103284649741, 0.0174201390258475 
fb8df344-0c8c-3358-9aae-9d46247c0d90, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
fc38c18f-5c44-3126-8225-05f91024188f, False, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
fcdfd59f-3c38-3445-aedb-c65a14405b84, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
fe255ffc-655a-3a47-9ce8-b16cc8a43158, True, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
