@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE ClaimFeatureGenerator_claim_type numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_friends_followers_ratio numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_avg_num_of_verified numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_max_num_of_verified numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_min_num_of_verified numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_friends_followers_ratio numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_favorites numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_followers numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_friends numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_listed_count numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_protected numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_statuses numeric 
 @ATTRIBUTE FootprintFeatureGenerator_std_dev_num_of_verified numeric 
  @DATA 
aaa3087f-2c78-3696-a73e-f63dc94b5032, True, 1.36562993229156, 22871, 27574, 7054, 582, 0, 81493, 700, 187912, 652457, 117461, 16934, 0, 1830020, 1, 0, 0, 0, 0, 0, 564, 0, 0.95483542687934, 41683.9115661445, 112166.930354057, 20522.9697935312, 2856.34466134507, 0.0, 306222.823176051, 701 
ab52b3b4-ad27-3c17-9ea1-8fe0d741310b, False, 1.83559991426201, 19185, 58294, 5819, 714, 0, 118007, 700, 362041, 1403151, 110136, 18036, 0, 1644951, 1, 0, 0, 0, 0, 0, 81, 0, 2.46758185169839, 68673.5788654873, 233707.910870238, 18271.0402245406, 2946.70366253533, 0.0, 284982.372776486, 701 
ad22416f-f08e-3caf-b755-e4f1a2a3f299, False, 1.94461182377361, 17240, 4392, 3137, 39, 0, 38904, 700, 197738, 169746, 45036, 1320, 0, 593377, 1, 0, 0, 3, 0, 0, 38, 0, 2.34477605919952, 30298.5422949454, 14739.6368018864, 5348.07971024633, 124.659596501834, 0.0, 72181.6773020342, 701 
ae7ee4c3-a141-38c7-af86-2997599912c7, False, 2.85883130486593, 10653, 15184, 3827, 219, 0, 40041, 700, 79231, 332920, 30604, 4664, 0, 248043, 1, 0, 1, 4, 0, 0, 2, 0, 5.73817827483877, 18904.6607254369, 60380.9195991262, 6387.67707178165, 847.135198881681, 0.0, 67795.5794967901, 701 
affd4e73-923e-3e92-aff6-4e497e93eeab, False, 3.66957411017448, 4465, 2369, 943, 43, 0, 20422, 700, 60424, 28549, 4074, 356, 0, 122086, 1, 0, 5, 7, 0, 0, 25, 0, 3.70565032272146, 13368.5533303907, 6536.931063389, 1223.49926440517, 95.6657070219, 0.0, 31557.6189895166, 701 
b0f5919e-c372-36a8-be4d-0c43e8227803, False, 0.842344822897068, 8413, 5232, 1649, 129, 0, 39381, 700, 42149, 32835, 6954, 837, 0, 119320, 1, 0, 237, 37, 5, 0, 4110, 0, 0.589926514467754, 12386.8698483515, 9559.87023970514, 2230.52211152456, 241.108875821692, 0.0, 43412.7043687674, 701 
b2064937-2a0f-3a41-bcdc-fbb2fe019e58, False, 1.61479348406787, 5981, 4522, 1220, 73, 0, 58758, 700, 53220, 67886, 8657, 849, 0, 381538, 1, 0, 4, 0, 0, 0, 228, 0, 1.96589498032907, 12741.7974189335, 13305.8625317113, 1879.88527225377, 171.227088747417, 0.0, 99554.3116372208, 701 
b37d1d32-d039-37d3-a3de-035151e5b175, False, 1.57825397179901, 20802, 4181, 2063, 41, 0, 24689, 700, 146186, 82498, 10515, 792, 0, 131870, 1, 0, 3, 1, 0, 0, 138, 0, 0.901762239751641, 30086.665397026, 13311.6483372381, 2537.55822443196, 134.107847719455, 0.0, 30188.662151715, 701 
b3cedebb-dc05-3887-91d1-250385b482fc, False, 2.84051606883694, 25842, 4598, 2624, 77, 0, 46719, 700, 335199, 71536, 16343, 1181, 0, 388651, 0, 0, 0, 0, 0, 0, 19, 0, 3.53378808909192, 66274.9452797286, 11969.2886582316, 4191.68373504324, 228.298596814521, 0.0, 90803.372068717, 701 
b3eeaaba-8cf2-3fee-8ea2-cc2d9a2a10b3, True, 3.13197720253956, 14134, 4078, 2252, 132, 0, 35938, 700, 73133, 35214, 24321, 1793, 0, 161169, 1, 0, 1, 0, 0, 0, 92, 0, 8.74029566467694, 17578.3308872109, 8801.92107931692, 4359.98780101504, 354.259433316531, 0.0, 44050.0071402232, 701 
b59de947-3dd0-339b-9056-0493320c332e, False, 2.26769952513552, 18497, 5623, 1902, 92, 0, 26989, 700, 412233, 212313, 11299, 2925, 0, 283923, 1, 0, 1, 3, 0, 0, 15, 0, 3.51847830249973, 58280.2831799107, 28249.8525414363, 2626.83036514974, 399.060837964206, 0.0, 48493.4743418139, 701 
b647f7d5-4c43-3eff-a953-366a9e2b569e, True, 2.26704242817994, 15767, 33744, 2963, 338, 0, 38449, 700, 390531, 1775204, 55129, 13899, 0, 525527, 1, 0, 1, 9, 0, 0, 4, 0, 3.43110069749515, 52400.2059863515, 218226.921287227, 7461.61187116941, 1712.33005472992, 0.0, 76885.843424365, 701 
b6e39b2f-f7f8-39c1-8cc7-ab24e05faf25, False, 1.43438924460251, 1527, 15776, 1674, 313, 0, 48560, 700, 10483, 217487, 8958, 4643, 0, 459507, 1, 0, 18, 12, 0, 0, 71, 0, 1.58010698644165, 2583.90859503582, 47793.626227223, 2282.08019742953, 1002.77127377084, 0.0, 101116.283328849, 701 
b7402696-2fa3-39a4-845b-e5f27f8cac11, False, 1.34045160802487, 20108, 8920, 3881, 222, 0, 67919, 700, 199263, 135082, 23762, 3881, 0, 617669, 1, 0, 7, 17, 0, 0, 190, 0, 1.94733005701913, 39937.1666875293, 21646.9421491813, 5666.65373429284, 628.726597476996, 0.0, 131952.476701934, 701 
b74df5cf-823f-33e5-b6b2-eb97acc3080a, True, 1.20947844236111, 13478, 1339, 654, 26, 0, 24668, 700, 56825, 17516, 5062, 315, 0, 171352, 0, 0, 14, 28, 0, 0, 71, 0, 1.04062704570503, 16451.9327947083, 3406.8537400951, 1038.62508654471, 68.1071391265262, 0.0, 41853.1511598541, 701 
b7cec9cc-5860-3e11-bb19-4c306e2bca0c, True, 1.90295757551472, 16685, 5454, 2409, 87, 0, 27204, 700, 84439, 132666, 28179, 1372, 0, 214033, 1, 0, 9, 25, 0, 0, 175, 0, 2.35227549617291, 25259.646694992, 21014.2916214438, 4622.02415050628, 234.892533515047, 0.0, 41983.0200663888, 701 
b7d9d695-852b-3e97-862b-fce1122b7c21, False, 5.58789541408274, 15221, 564, 1010, 8, 0, 19525, 700, 76530, 3264, 4990, 62, 0, 99629, 0, 6, 1, 28, 0, 0, 39, 0, 7.1143580690095, 21091.7790593608, 869.587932781675, 1358.20687095928, 17.584364547609, 0.0, 28097.4869943036, 701 
b8757857-8475-3f20-aaa0-7a1aa2656867, False, 2.09544631098735, 6388, 5822, 1448, 116, 0, 28596, 700, 53613, 217487, 35338, 4643, 0, 459507, 1, 0, 1, 0, 0, 0, 26, 0, 2.63864137758667, 12180.271745402, 29844.8502882327, 4803.90974746581, 626.42645120192, 0.0, 67185.7486618256, 701 
bbd79ff0-d5d0-32f1-8411-ea9baab23f82, False, 1.68885992214017, 15647, 3328, 2282, 67, 0, 43953, 700, 164988, 45113, 39827, 2178, 0, 497763, 0, 0, 1, 0, 0, 0, 17, 0, 1.93263345348805, 33508.5682035993, 7493.32792002456, 4843.18737562872, 266.60872000295, 0.0, 79894.3880641728, 701 
be16a53f-17d6-3b1f-90f7-94213db9a2d6, False, 4.93420892492831, 5026, 387, 461, 4, 0, 26348, 700, 57362, 1928, 1808, 41, 0, 231201, 0, 0, 0, 0, 0, 0, 1, 0, 6.44999502821469, 10841.4681029159, 483.491949548054, 500.633308796512, 7.60847480700889, 0.0, 52858.5680273064, 701 
beddeca6-37c7-31fe-a9ed-3ee26999ee79, True, 0.79643142513069, 6633, 2516, 1956, 76, 0, 25574, 700, 76915, 8528, 5420, 463, 0, 110455, 0, 0, 192, 0, 0, 0, 2552, 0, 0.614918449086835, 18321.3198959135, 2307.84119904295, 1774.12310542698, 116.704544115831, 0.0, 30077.8579939824, 701 
c08d234b-c54b-3774-88bc-a0745b4e1a06, True, 1.49713223334188, 34431, 12490, 3238, 161, 0, 47650, 700, 201993, 149735, 11189, 1432, 0, 242498, 1, 120, 28, 100, 0, 0, 1652, 0, 1.76943882651726, 50441.3494851942, 32195.4859588654, 3491.6831757764, 310.903276759831, 0.0, 55009.7880798499, 701 
c1024872-2a17-3461-861c-e598aa841e64, False, 2.80955282489821, 9298, 9141, 7669, 54, 0, 21375, 700, 57637, 261583, 227933, 627, 0, 105117, 0, 0, 1, 0, 0, 0, 3, 0, 5.717118847279, 14451.0215566631, 44131.9499032501, 38364.7137254443, 124.276080231262, 0.0, 26227.7050845094, 701 
c134b504-2c91-3a15-9eac-e25d19d895c5, True, 2.15535671555345, 18130, 20239, 1387, 82, 0, 22310, 700, 190925, 753716, 19999, 1315, 0, 208820, 1, 0, 1, 0, 0, 0, 5, 0, 3.5551913748412, 39457.3814103258, 110215.659695951, 3254.0805836222, 234.1228178891, 0.0, 38363.8846128293, 701 
c1c48b28-b588-327d-8eb1-efcd979aa223, False, 1.61823669195787, 29661, 6281, 5652, 49, 0, 25814, 700, 362415, 174255, 176330, 846, 0, 221298, 1, 26, 5, 30, 0, 0, 175, 0, 1.32151940451559, 59229.7975218113, 22372.6683754597, 22279.4509996309, 137.013090209139, 0.0, 37854.0430573227, 701 
c2cdd431-8b2f-303c-aefa-e11e258bac47, False, 2.93112263223511, 5293, 20318, 3144, 158, 0, 33929, 700, 80557, 944705, 164211, 6655, 0, 372004, 1, 0, 0, 4, 0, 0, 2, 0, 5.82471818754843, 12046.1823830708, 117331.909223443, 16836.6064633319, 828.645081458239, 0.0, 54461.5462601619, 701 
c4287330-88ce-356c-bf35-45fce9de57cf, False, 1.41946154350702, 22762, 15836, 4157, 105, 0, 49310, 700, 217051, 646992, 85205, 2725, 0, 523172, 1, 0, 1, 0, 0, 0, 68, 0, 1.20340511444039, 40160.6499075264, 85977.8109959648, 11756.2464102214, 395.936161366389, 0.0, 95046.9871158239, 701 
c7574d40-c18a-3f19-9170-d50364583fcd, False, 3.01810666287331, 13421, 3205, 2441, 35, 0, 29610, 700, 71871, 28987, 16343, 654, 0, 395572, 0, 41, 0, 27, 0, 0, 384, 0, 5.13275956556467, 19793.2310208075, 6798.23469273458, 4046.6304295467, 129.90797357061, 0.0, 80780.7430323228, 701 
c785f390-0b04-3eff-8433-7af0c73170f3, True, 2.60769385518356, 7939, 7008, 3291, 133, 0, 47558, 700, 57716, 93591, 77064, 1410, 0, 444177, 1, 0, 8, 0, 0, 0, 78, 0, 6.59254491051602, 13297.8535720605, 19397.3508330754, 12255.4358932483, 301.226919783435, 0.0, 79216.5485454716, 701 
c85ddce0-0347-3809-9834-497412b469f8, True, 1.54715254629218, 12266, 9323, 2111, 90, 0, 51266, 700, 92427, 127339, 10150, 1634, 0, 841302, 1, 7, 26, 35, 0, 0, 409, 0, 1.35825599811612, 17955.8594511826, 28687.010398548, 2733.12955419874, 290.090084147003, 0.0, 146522.099143905, 701 
c8e1cd2a-1972-30da-ad64-8c0d09b6f2ba, True, 3.08134173867069, 10805, 1066, 908, 20, 0, 18330, 700, 156095, 11012, 12071, 223, 0, 128562, 1, 0, 0, 0, 0, 0, 3, 0, 6.71224310418846, 24215.5187616941, 2153.81209326886, 2007.7147844154, 43.4913521207124, 0.0, 30212.5622011168, 701 
c94e47e2-5ceb-3527-91f7-42787f460b0e, False, 1.43714585961527, 10529, 737, 929, 23, 0, 34218, 700, 56940, 5777, 5749, 108, 0, 208424, 0, 0, 0, 1, 0, 0, 6, 0, 1.02407867135225, 14842.4650183205, 1331.51689390496, 1498.04579045883, 28.6867100874279, 0.0, 49749.4703145804, 701 
ca2bed4a-f3c2-343b-835b-14dbde948e26, True, 2.2759795625321, 8163, 2449, 874, 37, 0, 6677, 700, 102244, 23655, 2874, 172, 0, 55661, 1, 0, 37, 0, 0, 0, 35, 0, 2.83208372923905, 20855.5587028974, 4942.72216990687, 825.730642118441, 49.9695462812657, 0.0, 10462.1566538113, 701 
cb2d792a-9ef3-34e9-b7ba-0a3ffe0d997f, False, 2.05535115348494, 24489, 8029, 4905, 49, 0, 35137, 700, 166768, 203936, 65200, 1046, 0, 307783, 1, 0, 0, 0, 0, 0, 20, 0, 2.92226004051841, 35243.765187465, 26168.9182971003, 9715.24664050563, 141.207827212862, 0.0, 54949.8157370289, 701 
cbd34dcb-418b-33d2-81c5-e9f21cd59e85, False, 1.69333348199106, 22910, 6586, 2491, 90, 0, 43863, 700, 305603, 103490, 38405, 858, 0, 507976, 0, 3, 2, 22, 0, 0, 30, 0, 2.32745863501297, 59373.7253936775, 19477.1848861289, 6990.7150826883, 219.931504804135, 0.0, 102394.452754476, 701 
cd2746f5-0253-38b1-97e6-aae316cbec43, False, 2.20088903081004, 8819, 6938, 2163, 105, 0, 35890, 700, 39087, 57917, 9052, 1202, 0, 116108, 0, 0, 21, 38, 0, 0, 1891, 0, 2.6379470883255, 11875.388432183, 14046.8312564087, 2992.58209439532, 278.449289674826, 0.0, 34992.2786629805, 701 
cd4d5987-b3a0-3d8f-a9ee-09c1eee21060, True, 1.44714096572881, 20212, 8997, 1343, 237, 0, 24361, 700, 207873, 241381, 6696, 3031, 0, 148360, 1, 0, 4, 1, 0, 0, 165, 0, 1.91837006335054, 44614.00138925, 37911.404843983, 1512.21985091454, 615.406247937084, 0.0, 33918.232550503, 701 
cf654bf9-34ab-3467-bfbb-cf27933a753e, False, 2.27635179574405, 20171, 2551, 2502, 18, 0, 24240, 700, 93945, 36864, 25595, 204, 0, 316051, 0, 0, 3, 7, 0, 0, 35, 0, 3.54183088200475, 23815.2043940886, 4737.94596551464, 3518.11767895855, 39.7794804449716, 0.0, 43558.5985344443, 701 
d01157cb-03ab-3d30-ae9f-bbecf2e1c3e7, False, 1.96284107455256, 17198, 3471, 2975, 63, 0, 46447, 700, 120502, 26363, 18824, 625, 0, 444427, 0, 0, 0, 0, 0, 0, 10, 0, 1.78251885887857, 28480.8935892206, 5835.31790159022, 3960.33358960662, 128.338881773787, 0.0, 71810.2537674437, 701 
d01b7828-0fcb-38e3-8581-004cb7777bf6, False, 2.74974659031254, 7404, 1648, 1226, 28, 0, 15123, 700, 42176, 15005, 14719, 313, 0, 118031, 0, 22, 11, 43, 0, 0, 222, 0, 3.16206487500517, 10116.8119447528, 3585.38243011777, 2486.0280614424, 64.5024220812385, 0.0, 26038.9011010036, 701 
d0bc2bdc-eac4-392c-ac0c-e9d811b6d1b9, False, 3.93240940136948, 8636, 1305, 1718, 32, 0, 48287, 700, 78412, 11571, 11465, 375, 0, 748226, 0, 0, 2, 9, 0, 0, 286, 0, 7.98510505288527, 17060.2133536002, 2574.42298472757, 2467.9062712294, 81.8826985131137, 0.0, 124357.625628181, 701 
d0ff079e-e252-3e8b-8c34-7dea22a66f2a, False, 1.94954415756613, 22868, 6534, 2229, 122, 0, 41911, 700, 338618, 217487, 16371, 4643, 0, 521546, 1, 0, 0, 0, 0, 0, 27, 0, 2.39251376468649, 52875.8907726582, 30616.5516824851, 3240.56236140567, 655.235837312764, 0.0, 87510.2354833556, 701 
d27f8e3b-257e-35ae-9b48-6a08c445c12d, False, 5.31325750481657, 11519, 1120, 1208, 15, 0, 13834, 700, 63367, 12998, 13231, 102, 0, 57661, 1, 0, 0, 9, 0, 0, 8, 0, 9.26692199217691, 15056.3288852, 2625.67823727102, 2704.62468863449, 28.6084586410588, 0.0, 16128.6652966722, 701 
d2926cca-1b14-31b4-bcb0-046de0650c4d, False, 2.64083643296203, 18624, 4059, 1256, 35, 0, 16455, 700, 129847, 66666, 4998, 366, 0, 106716, 0, 15, 23, 37, 0, 0, 642, 0, 2.00506632597886, 33381.6948744368, 14395.3102012426, 1478.73231096774, 81.4106104878228, 0.0, 25445.3853181181, 701 
d37bb2a4-f4cb-3a31-b465-ce0677c8b797, False, 1.47240765880623, 22382, 5648, 3443, 48, 0, 36137, 700, 213360, 95571, 34478, 737, 0, 251670, 0, 1, 68, 27, 0, 0, 283, 0, 1.14115963287383, 40016.8609609826, 16394.5607135727, 5817.74458058258, 135.308807804177, 0.0, 54696.1156131824, 701 
d4c175ab-7d67-3c1a-a717-4c6d1cb8cad8, False, 1.54813492924312, 16100, 3448, 1312, 32, 0, 27193, 700, 149008, 105160, 28050, 835, 0, 354345, 0, 0, 6, 0, 0, 0, 262, 0, 1.67758762397807, 29796.5293585517, 15835.9976456555, 4245.49788646138, 126.199100979982, 0.0, 58762.1562761237, 701 
d5492049-2356-3c37-a9d5-2aab4e2b263f, False, 1.33515907144925, 8886, 10895, 1298, 177, 0, 41367, 700, 47886, 232292, 9881, 4643, 0, 525527, 1, 0, 5, 2, 0, 0, 92, 0, 1.5709887746133, 12522.4275397544, 43861.52148123, 2120.03225032073, 721.880772427137, 0.0, 79844.4486428681, 701 
d58afd77-d0d1-3a04-a34b-976ab7263019, False, 1.85369301591024, 2451, 2047, 1092, 27, 0, 57605, 700, 18451, 17471, 8245, 178, 0, 812351, 1, 0, 1, 0, 0, 0, 31, 0, 2.51568706196463, 4823.07401223535, 4450.67356250714, 2279.89009384224, 45.5786134058508, 0.0, 177540.899869551, 701 
d699785d-3b8d-3d78-ac40-4244ab9d3489, False, 2.34011974225469, 23724, 3145, 1085, 63, 0, 35450, 700, 152983, 59393, 5000, 671, 1, 286172, 1, 1, 29, 84, 0, 0, 324, 0, 2.56769988330534, 38710.3171364933, 10034.9388615333, 1224.71337056032, 136.915669875344, 0.162162162162162, 68921.0421039463, 701 
d741df74-b21b-35c4-9faf-9e995e554272, ?, 1.79482127671014, 11570, 2178, 2829, 25, 0, 39723, 700, 138368, 11742, 10502, 168, 0, 161458, 0, 0, 8, 2, 0, 0, 648, 0, 1.29461676800743, 28375.1807150469, 2953.95206663606, 2862.44739097782, 43.9562141264529, 0.0, 53992.9725575774, 701 
d90b98ca-5d1e-32d2-ab20-c93b2a6b118c, False, 2.88512418378036, 17625, 3241, 3085, 105, 0, 73907, 700, 110299, 31306, 30604, 1043, 0, 782096, 0, 0, 5, 16, 0, 0, 34, 0, 4.48469548239742, 30207.3780371305, 6217.6663776306, 6100.9874760991, 213.04676277802, 0.0, 135546.990454936, 701 
d9486c38-86cb-3667-be69-4acef7fcce47, False, 1.86050045827664, 4917, 19643, 3908, 290, 0, 56436, 700, 50847, 217487, 42499, 4643, 0, 525527, 1, 0, 16, 27, 0, 0, 3702, 0, 3.63715722061394, 12365.2860294455, 49544.2189720203, 9182.85681732542, 1002.80608294924, 0.0, 111785.176019945, 701 
da25c8c2-7609-3fa8-b35d-46a23a1988fc, False, 1.82746745599303, 22278, 8273, 3851, 126, 0, 67835, 700, 425101, 217487, 79309, 4643, 0, 1843039, 1, 0, 4, 0, 0, 0, 55, 0, 2.81138299287251, 54571.2552117064, 28585.9690485996, 10747.8464756029, 549.44000200706, 0.0, 238364.351019309, 701 
dab7b525-4bf8-308a-98a2-1f7c1e3b3bc2, True, 1.63302654105785, 12881, 21299, 4086, 376, 0, 202439, 700, 94001, 366659, 23530, 4711, 0, 1176650, 1, 3, 57, 16, 0, 0, 198, 0, 3.42202557625137, 22571.6373713593, 70020.9006136862, 5927.46600473688, 930.094111497018, 0.0, 366412.36168551, 701 
daf03257-ce02-31ac-9554-47c56e7a95d6, False, 3.27431060997816, 16440, 1726, 2091, 19, 0, 37128, 700, 162515, 14895, 16371, 202, 0, 282797, 0, 0, 3, 28, 0, 0, 669, 0, 4.1382847304995, 35599.2155710043, 3582.21373885386, 3887.13924884748, 42.8106092445423, 0.0, 68890.8838191882, 701 
db5e0c74-f678-39c7-b85a-db534c6e6133, True, 1.98712437086829, 13621, 5165, 1329, 130, 0, 28219, 700, 88528, 68652, 8606, 2179, 0, 118371, 1, 1, 11, 2, 0, 0, 455, 0, 2.18459215860084, 20562.06889416, 15487.5619194065, 1620.68229641615, 415.399799501466, 0.0, 30714.5855495622, 701 
dd9a7362-ad60-3fea-84e8-0dd97ff45515, False, 0.888674728925353, 12043, 9965, 1521, 228, 0, 58329, 700, 43138, 183068, 4983, 3345, 0, 252761, 1, 0, 63, 4, 0, 0, 1325, 0, 0.758761400409963, 13595.2016289424, 36159.1702401562, 1347.80087794793, 656.750648976121, 0.0, 77982.5556780258, 701 
ddc39e32-dd11-33c2-ba29-660c41c23a27, False, 5.38457032635495, 13764, 357393, 1782, 2356, 0, 39211, 700, 99180, 15606420, 14384, 101936, 0, 672320, 1, 3, 1, 10, 0, 0, 39, 0, 7.89376438880052, 22753.1527386775, 2325468.27328191, 2738.84314449452, 15186.3146288256, 0.0, 109945.966139653, 701 
de01d650-d025-3f74-b34c-29291e3b3c00, True, 1.15186519485466, 6762, 249677, 880, 515, 0, 49138, 700, 99073, 6221540, 8015, 11655, 0, 172424, 1, 0, 8, 0, 0, 0, 419, 0, 1.36962680702539, 19636.7876336635, 1219002.27190893, 1652.09450092905, 2276.18408956745, 0.0, 51640.7365063513, 701 
de9fa2a5-b488-379c-a4a6-160cf628da45, True, 3.2445658158575, 3194, 122954, 2891, 1032, 0, 23068, 700, 24371, 3012684, 59996, 26461, 0, 240487, 1, 0, 1, 15, 0, 0, 22, 0, 4.19418441658033, 5579.68951557671, 578835.600454516, 11441.058808897, 5085.86315147804, 0.0, 54080.730319856, 701 
deff761d-b98f-3782-8ffe-fa419e4f362d, False, 6.24565252947901, 6481, 7186, 1182, 164, 0, 39034, 700, 39759, 217487, 5287, 4643, 0, 459507, 1, 0, 1, 0, 0, 0, 82, 0, 22.6435058405818, 9673.18025762814, 35121.7884313292, 1442.37011446947, 751.493804306385, 0.0, 80357.2370270553, 701 
e1600e08-c2da-3266-9eab-5e7299770720, False, 5.35459278682128, 10979, 6566, 2384, 83, 0, 45515, 700, 207668, 154045, 74940, 1829, 0, 726106, 1, 0, 0, 1, 0, 0, 3, 0, 10.3604853698391, 31348.12672511, 24875.2417116609, 10158.2712385214, 275.420618372687, 0.0, 121582.94276958, 701 
e1b95e03-0131-3eb8-94d4-8ee485425a1d, False, 1.51492900380313, 5596, 2459, 1545, 32, 0, 40864, 700, 54118, 21842, 14695, 227, 0, 438472, 1, 0, 38, 45, 0, 0, 1074, 0, 1.30886959239591, 10923.1122910672, 4934.3363491555, 3021.56343332342, 60.1003789967714, 0.0, 88952.5224613842, 701 
e1ce273d-8a57-3bc2-b11d-c60ab5223e81, False, 1.16157647659892, 29228, 6795, 5520, 80, 0, 64235, 700, 118509, 37428, 33011, 377, 0, 311914, 1, 0, 38, 29, 0, 0, 655, 0, 1.08694924800146, 35453.225519507, 10289.3563826007, 8843.49240615472, 112.538374846755, 0.0, 90080.5061930715, 701 
e2348f69-ae83-3b90-b3d6-229579364580, True, 2.37396516822318, 15388, 3484, 2469, 48, 0, 75310, 700, 88027, 38725, 36930, 480, 0, 1509242, 1, 0, 5, 29, 0, 0, 16, 0, 3.68366062309918, 23262.7112415684, 8188.64681567565, 6770.39703616736, 104.867098741395, 0.0, 260386.733029013, 701 
e28e5fec-1934-3bf1-8e7c-531a293d8997, True, 3.43547220206761, 51282, 11383, 11148, 187, 0, 97776, 700, 1269603, 339715, 336850, 2637, 0, 1184472, 0, 0, 2, 10, 0, 0, 41, 0, 5.2319382099907, 203233.999807605, 52894.0608050599, 52392.2964642644, 470.438508202719, 0.0, 208262.091282781, 701 
e369af59-0d9b-3308-bf71-5b5074696cd1, True, 14.3410897043461, 18238, 5634, 2301, 103, 0, 20352, 700, 181582, 102106, 10699, 1984, 0, 163979, 1, 0, 4, 0, 0, 0, 16, 0, 71.2347194921727, 34236.3373188165, 17472.7544326494, 2311.41111051221, 345.440083387948, 0.0, 36223.9974721995, 701 
e38a0c50-6f1a-32db-99de-abb746458374, False, 1.85902202752762, 12997, 21597, 1480, 470, 0, 66756, 700, 87292, 217487, 4969, 4643, 0, 459507, 1, 0, 11, 2, 0, 0, 376, 0, 3.57413483477173, 23477.8660316832, 58456.9146991529, 1654.51692994304, 1189.8270923522, 0.0, 111503.154757353, 701 
e4f82dfd-0afa-3ae0-9813-98b8ad589a28, True, 2.65248115893373, 19923, 17770, 8248, 161, 0, 58059, 700, 64474, 201407, 62488, 1607, 1, 305511, 0, 0, 5, 18, 0, 0, 43, 0, 3.62351519787719, 23580.3048975199, 45643.5657343672, 13930.9310686687, 366.789980779192, 0.217944947177034, 73917.9154011394, 701 
e7dbda6d-3584-37d6-9aa8-0cd1aae09f6f, False, 1.26551510633663, 13534, 4068, 1652, 73, 0, 19486, 700, 86220, 47244, 16177, 549, 0, 89950, 1, 14, 8, 0, 0, 0, 731, 0, 1.18547291566458, 20388.6788767588, 8609.42266172147, 3052.69014263465, 118.45847976642, 0.0, 20261.0706053128, 701 
e8d721ac-6fe1-3cd5-abf7-5178ffcf819b, False, 1.52083348620102, 14652, 9185, 3079, 150, 0, 34575, 700, 161315, 217487, 48400, 4643, 0, 525527, 1, 0, 3, 7, 0, 0, 57, 0, 1.97655756573469, 30501.8846748008, 31427.7481016681, 7227.00223340182, 630.241006188185, 0.0, 80536.0084661448, 701 
ea5902a4-7966-339b-a395-7c371fa511d5, False, 3.00382988655726, 4707, 13889, 1220, 291, 0, 25082, 700, 58855, 217487, 7415, 4643, 0, 157508, 1, 0, 11, 14, 0, 0, 149, 0, 3.76979669738719, 13725.3977911735, 50925.3196798829, 1832.58423995728, 1089.0163397467, 0.0, 37717.1137515964, 701 
ea9eb5da-555d-3481-9458-7b96666c7e44, True, 2.29516772229798, 15281, 9449, 3040, 171, 0, 29737, 700, 167569, 217487, 94112, 4643, 0, 204865, 1, 0, 3, 0, 0, 0, 144, 0, 3.38019568660365, 28591.1590652446, 34103.1759276773, 10965.1921462142, 582.923110425244, 0.0, 41278.3409256994, 701 
ebffe64c-ff46-3c99-b088-0c136f9e801a, True, 2.17917085259527, 13068, 6650, 5774, 78, 0, 79396, 700, 87078, 111743, 94100, 785, 0, 593377, 0, 0, 1, 11, 0, 0, 69, 0, 2.63370972239156, 21034.6950694138, 23013.0322720708, 19348.8987766169, 169.655143654989, 0.0, 155369.936763662, 701 
